data,algorithm,time,orc_time,alpha,nmi,ari,nf1,#com,merge,merge_avg
scalability_9000,CMS,52.946112871170044,9.126928329467773,0.5,0.1564177468218559,0.0009259504180880149,0.003918495297805643,174,"[7035, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 2, 2, 1, 2, 3, 1, 2, 3, 4, 3, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 1, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 6, 2, 3, 5, 1, 2, 1, 2, 2, 1, 3, 1, 3, 6, 1, 0, 6, 2, 3, 1, 4, 1, 1, 2, 1, 2, 3, 4, 4]",42.770114942528735
scalability_9000,CMS,55.53782296180725,9.156027793884277,0.6,0.15760975447994974,0.0009147706449977038,0.003980394605394606,174,"[7035, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 3, 4, 1, 3, 4, 3, 3, 2, 1, 2, 3, 1, 2, 4, 4, 3, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 2, 3, 4, 2, 5, 3, 3, 3, 6, 6, 2, 3, 5, 1, 2, 1, 2, 2, 1, 3, 2, 1, 3, 6, 1, 0, 6, 2, 1, 4, 1, 1, 2, 1, 2, 4, 3, 4, 2, 4]",42.793103448275865
scalability_9000,CMS,53.39523458480835,9.02517056465149,0.7,0.1565861693171283,0.0008964666721371447,0.0039168893571098215,174,"[7039, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 3, 4, 1, 3, 3, 4, 3, 3, 2, 1, 2, 3, 1, 2, 3, 4, 3, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 6, 2, 3, 5, 1, 1, 2, 0, 2, 1, 3, 2, 1, 3, 6, 1, 0, 6, 2, 1, 4, 1, 1, 2, 2, 4, 3, 4, 2, 4]",42.810344827586206
scalability_9000,CMS,55.072577476501465,8.991512060165405,0.8,0.15614734895387503,0.0008893084937540108,0.0039168893571098215,174,"[7034, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 3, 4, 1, 3, 3, 4, 3, 3, 2, 1, 2, 3, 1, 2, 3, 4, 3, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 6, 2, 3, 5, 1, 1, 2, 0, 2, 1, 3, 2, 1, 3, 6, 1, 0, 6, 2, 3, 1, 4, 1, 1, 2, 2, 3, 3, 4, 2, 4]",42.7816091954023
scalability_9000,CMS,53.07693862915039,8.925395488739014,0.9,0.15747085597686677,0.0009212122196081948,0.0039168893571098215,174,"[7029, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 3, 4, 1, 3, 4, 3, 3, 2, 1, 2, 3, 1, 2, 3, 4, 3, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 6, 2, 3, 5, 1, 2, 1, 2, 2, 1, 3, 2, 1, 3, 6, 1, 0, 6, 2, 1, 4, 1, 1, 2, 2, 4, 3, 3, 4, 2, 4]",42.764367816091955
scalability_9000,CMS,54.187908411026,9.017235279083252,1.0,0.15747085597686677,0.0009212122196081948,0.0039168893571098215,174,"[7030, 2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 1, 4, 1, 3, 1, 2, 3, 2, 2, 3, 3, 3, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 1, 2, 4, 2, 2, 6, 2, 2, 2, 0, 5, 2, 2, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 3, 4, 1, 3, 4, 3, 3, 2, 1, 2, 3, 1, 2, 3, 4, 3, 2, 3, 3, 0, 4, 0, 3, 0, 0, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 2, 0, 3, 0, 2, 3, 4, 2, 5, 3, 3, 1, 3, 6, 6, 2, 3, 5, 1, 2, 1, 2, 2, 1, 3, 2, 1, 3, 6, 1, 0, 6, 2, 1, 4, 1, 1, 2, 2, 4, 3, 3, 4, 2, 4]",42.770114942528735
scalability_10000,CMS,50.09588980674744,10.134515285491943,0.0,0.07369452234927666,0.0009995126600079347,6.604655261577279e-06,179,"[6371, 3272, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 6, 3, 1, 3, 0, 0, 0, 0, 4, 0, 0, 4, 0, 2, 0, 0, 2, 0, 0, 3, 2, 1, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 10, 2, 0, 1, 0, 1, 0, 1, 2, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 2, 2, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 3, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",54.564245810055866
scalability_10000,CMS,58.63158369064331,10.02004337310791,0.1,0.1327014786691492,0.0021704663844926194,0.0034047611966052473,179,"[7418, 4, 2, 2, 2, 589, 1, 0, 2, 3, 1, 2, 1, 2, 1, 3, 3, 3, 2, 0, 3, 4, 2, 0, 0, 5, 3, 1, 3, 0, 2, 3, 2, 0, 3, 0, 3, 2, 3, 1, 1, 2, 1, 2, 2, 3, 1, 3, 2, 3, 3, 4, 3, 0, 0, 4, 3, 0, 2, 2, 2, 3, 0, 3, 0, 0, 0, 1, 3, 3, 2, 7, 3, 4, 2, 4, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0, 2, 3, 1, 2, 0, 2, 3, 2, 0, 0, 3, 3, 3, 1, 3, 0, 1, 5, 2, 0, 1, 0, 4, 0, 0, 2, 5, 2, 2, 0, 0, 0, 2, 2, 2, 4, 0, 0, 2, 3, 2, 3, 3, 0, 1, 5, 0, 1, 5, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 2, 0, 4, 0, 4, 1, 3, 2, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 2, 2, 0, 0, 0, 2, 0, 3, 2, 1, 0, 0, 1, 7, 0]",46.385474860335194
scalability_10000,CMS,69.23100471496582,10.04597282409668,0.2,0.14739405247560794,0.0011408664129496174,0.004208341089240105,179,"[8003, 4, 1, 1, 3, 2, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 4, 2, 3, 2, 1, 2, 1, 1, 2, 5, 3, 2, 1, 1, 4, 1, 2, 2, 3, 2, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 1, 2, 2, 3, 2, 3, 3, 3, 2, 3, 2, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 4, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 2, 3, 3, 1, 3, 4, 1, 4, 2, 1, 2, 3, 2, 5, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 2, 5, 3, 1, 1, 1, 1, 3, 4, 2, 4, 1, 4, 3, 2, 5, 3, 4, 3, 2, 6, 2, 2, 1, 1, 3, 1, 6, 2, 2, 3, 2, 2, 3, 1, 2, 4, 2]",47.06145251396648
scalability_10000,CMS,66.377525806427,10.1172935962677,0.3,0.15031092708189936,0.00115004190528838,0.0038959158982331456,179,"[8024, 4, 2, 1, 2, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 3, 2, 3, 4, 3, 2, 3, 4, 2, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 4, 1, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 2, 1, 2, 2, 3, 3, 2, 4, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 4, 1, 4, 2, 2, 3, 2, 5, 2, 2, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 2, 2, 1, 4, 3, 2, 5, 3, 4, 5, 3, 1, 2, 2, 2, 3, 1, 3, 1, 6, 2, 3, 3, 2, 2, 3, 1, 2, 3, 7]",47.24022346368715
scalability_10000,CMS,68.51913690567017,10.138413667678833,0.4,0.14937131504996565,0.0011180006505461554,0.00392396788123468,179,"[8065, 4, 2, 2, 2, 1, 1, 2, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 4, 2, 3, 2, 1, 2, 1, 2, 5, 3, 2, 2, 1, 4, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 1, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 3, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 4, 1, 4, 2, 2, 2, 3, 2, 5, 2, 2, 4, 2, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 2, 1, 4, 3, 2, 5, 3, 4, 5, 3, 1, 2, 6, 2, 2, 1, 2, 3, 1, 6, 4, 2, 3, 3, 2, 2, 1, 2, 1, 2]",47.47486033519553
scalability_10000,CMS,64.91658544540405,10.062521696090698,0.5,0.14972514340291165,0.001130745956449865,0.004222777936887584,179,"[8040, 4, 2, 2, 2, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 3, 4, 3, 2, 3, 4, 2, 3, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 4, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 4, 1, 4, 3, 2, 3, 5, 2, 2, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 2, 1, 4, 3, 2, 5, 3, 4, 5, 1, 3, 1, 2, 6, 2, 2, 1, 2, 3, 1, 6, 2, 3, 3, 2, 2, 2, 1, 2, 1, 3]",47.31843575418994
scalability_10000,CMS,62.72944641113281,10.02522325515747,0.6,0.14942622647890963,0.0010986807296352844,0.004209784774004852,179,"[8046, 4, 2, 2, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3, 4, 2, 3, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 4, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 2, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 5, 1, 4, 3, 3, 5, 2, 2, 4, 2, 2, 2, 2, 3, 2, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 1, 4, 3, 2, 5, 3, 4, 5, 3, 1, 2, 6, 2, 2, 1, 2, 3, 1, 6, 2, 3, 3, 2, 2, 2, 1, 2, 1, 3]",47.36312849162011
scalability_10000,CMS,66.1433835029602,10.015245199203491,0.7,0.15009329504568297,0.0011250946464739188,0.004209784774004852,179,"[8037, 4, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 4, 2, 3, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 4, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 5, 1, 4, 3, 2, 3, 2, 5, 2, 2, 4, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 1, 4, 3, 2, 5, 3, 4, 5, 1, 3, 1, 2, 6, 2, 2, 1, 2, 3, 1, 6, 2, 3, 3, 2, 2, 2, 1, 2, 1, 3]",47.31843575418994
scalability_10000,CMS,66.29152584075928,10.031668901443481,0.8,0.15024994776657016,0.0011349825641861998,0.004209784774004852,179,"[8040, 4, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 4, 2, 3, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 4, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 3, 5, 1, 4, 3, 2, 3, 2, 5, 2, 2, 4, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 1, 4, 3, 2, 5, 3, 4, 5, 3, 1, 2, 6, 2, 2, 1, 2, 3, 1, 6, 2, 3, 3, 2, 2, 2, 1, 2, 1, 3]",47.33519553072626
scalability_10000,CMS,67.61864471435547,9.99398946762085,0.9,0.15081510741881649,0.0011283454105204063,0.004209784774004852,179,"[8036, 4, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 4, 2, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 4, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 2, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 4, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 3, 3, 5, 1, 4, 3, 2, 3, 2, 5, 2, 2, 4, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 1, 4, 3, 2, 5, 3, 4, 5, 1, 3, 1, 2, 6, 2, 2, 1, 2, 3, 1, 6, 2, 3, 3, 2, 2, 2, 1, 2, 1, 3]",47.324022346368714
scalability_10000,CMS,66.5262393951416,10.057074785232544,1.0,0.15065973125040025,0.001133973581035082,0.004193904241592625,179,"[8036, 4, 2, 2, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 4, 2, 2, 1, 1, 2, 5, 3, 2, 2, 1, 1, 3, 1, 2, 2, 2, 3, 4, 1, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 2, 3, 4, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 4, 2, 2, 3, 4, 4, 2, 1, 2, 4, 1, 2, 4, 2, 2, 4, 2, 1, 2, 2, 3, 3, 1, 4, 3, 3, 3, 3, 2, 2, 3, 1, 2, 3, 3, 3, 5, 1, 4, 3, 2, 3, 2, 4, 2, 2, 4, 2, 2, 2, 2, 3, 2, 3, 1, 3, 2, 5, 5, 3, 1, 1, 1, 1, 3, 4, 1, 4, 3, 2, 5, 3, 4, 5, 3, 1, 2, 6, 2, 2, 2, 1, 2, 3, 1, 6, 2, 3, 3, 2, 2, 2, 1, 2, 1, 3]",47.312849162011176
scalability_4000,CMS,10.110679626464844,2.6947319507598877,0.0,0.1325239955489558,0.008827306138936451,0.00017369727047146405,104,"[916, 2638, 81, 0, 4, 3, 0, 2, 0, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 2, 5, 0, 6, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",35.55769230769231
scalability_4000,CMS,11.44821548461914,2.547743082046509,0.1,0.2041169910760289,0.012574633398781496,0.010810429010313804,104,"[2089, 411, 4, 0, 3, 3, 0, 4, 0, 3, 4, 3, 0, 3, 4, 3, 3, 0, 2, 0, 0, 0, 3, 2, 3, 0, 4, 0, 3, 3, 0, 3, 0, 0, 2, 3, 2, 1, 1, 4, 5, 4, 0, 4, 1, 1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 1, 1, 2, 3, 0, 3, 0, 5, 1, 7, 3, 0, 1, 2, 0, 0, 4, 4, 0, 1, 0, 1, 0, 0, 4, 0, 1, 0, 3, 0, 4, 0, 0, 0, 0, 0, 1, 9, 3, 4, 4, 0, 2, 2]",25.73076923076923
scalability_4000,CMS,12.183364391326904,2.626352310180664,0.2,0.2594624545233781,0.005591010226622012,0.018941273779983454,104,"[2436, 4, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 5, 3, 2, 3, 4, 3, 3, 2, 2, 4, 2, 3, 3, 3, 4, 3, 5, 3, 3, 3, 3, 0, 3, 3, 11, 8, 3, 2, 3, 3, 4, 2, 1, 3, 2, 4, 3, 3, 3, 3, 2, 3, 1, 2, 3, 7, 6, 1, 4, 2, 1, 1, 4, 0, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 7, 5, 1, 7, 3, 6, 3, 4, 1, 4, 3, 4, 4, 3, 4, 1, 3, 4, 4, 2, 2]",26.490384615384617
scalability_4000,CMS,12.411369800567627,2.4932308197021484,0.3,0.25556539722916555,0.005113960729362613,0.015513246868418134,104,"[2458, 4, 3, 3, 3, 3, 3, 5, 2, 2, 2, 3, 3, 3, 5, 3, 2, 3, 4, 3, 2, 2, 4, 1, 2, 3, 3, 4, 3, 5, 3, 3, 2, 3, 3, 6, 3, 3, 8, 3, 2, 3, 3, 4, 2, 3, 2, 4, 3, 3, 3, 3, 2, 3, 1, 2, 3, 9, 7, 0, 1, 2, 1, 1, 5, 4, 0, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 5, 1, 7, 3, 2, 3, 1, 4, 1, 4, 3, 4, 4, 10, 3, 1, 3, 4, 4, 2, 2]",26.66346153846154
scalability_4000,CMS,12.097372770309448,2.5896494388580322,0.4,0.25585802893642984,0.0055686040484294414,0.014041283257513098,104,"[2462, 4, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 5, 3, 2, 3, 4, 4, 3, 2, 2, 4, 2, 3, 3, 4, 3, 3, 3, 3, 3, 5, 3, 4, 3, 6, 3, 2, 3, 3, 4, 2, 1, 3, 2, 4, 2, 3, 3, 3, 3, 2, 3, 1, 2, 3, 7, 6, 3, 2, 1, 1, 4, 0, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 6, 1, 7, 3, 6, 2, 1, 3, 4, 4, 3, 1, 4, 3, 4, 3, 1, 3, 4, 4, 4, 2, 2]",26.634615384615383
scalability_4000,CMS,12.190361261367798,2.6228067874908447,0.5,0.25232850876742574,0.005389648405729058,0.014048014457540668,104,"[2474, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 5, 3, 2, 3, 4, 4, 3, 3, 2, 3, 2, 4, 2, 3, 3, 3, 4, 3, 3, 3, 3, 0, 3, 3, 3, 2, 3, 3, 4, 2, 1, 3, 2, 4, 2, 3, 3, 3, 3, 2, 3, 2, 3, 7, 6, 3, 2, 1, 1, 4, 0, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 6, 1, 7, 3, 6, 2, 1, 3, 4, 3, 1, 4, 3, 4, 3, 1, 3, 4, 4, 4, 2, 2, 5]",26.701923076923077
scalability_4000,CMS,12.303197145462036,2.5588788986206055,0.6,0.25602373643706755,0.005425839888544028,0.014034552057485526,104,"[2481, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 5, 3, 2, 3, 4, 3, 2, 2, 4, 1, 2, 3, 3, 4, 3, 5, 3, 3, 3, 6, 3, 6, 3, 3, 2, 3, 3, 4, 2, 1, 3, 2, 4, 2, 3, 3, 3, 3, 2, 3, 1, 2, 3, 6, 3, 2, 1, 1, 5, 4, 0, 5, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 6, 1, 7, 3, 3, 2, 3, 4, 3, 1, 4, 3, 4, 3, 1, 3, 4, 4, 4, 2, 2, 5]",26.817307692307693
scalability_4000,CMS,11.836330890655518,2.429816246032715,0.7,0.2562890528126378,0.00514405564172048,0.013899928056934104,104,"[2471, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2, 3, 4, 3, 2, 3, 2, 4, 2, 3, 3, 4, 3, 3, 3, 2, 3, 5, 3, 7, 3, 3, 2, 3, 3, 4, 2, 1, 3, 2, 4, 3, 3, 3, 3, 2, 3, 1, 2, 3, 7, 6, 3, 2, 1, 1, 5, 4, 0, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 4, 3, 3, 7, 6, 1, 7, 3, 1, 3, 4, 3, 1, 4, 3, 4, 3, 1, 3, 4, 4, 4, 2, 2, 5]",26.75
scalability_4000,CMS,12.117405414581299,2.353123426437378,0.8,0.25092085006234627,0.005110525634015959,0.011082723869226417,104,"[2476, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2, 3, 4, 3, 2, 2, 4, 2, 3, 3, 4, 3, 5, 3, 3, 3, 6, 3, 6, 3, 3, 2, 3, 3, 4, 2, 1, 3, 2, 4, 2, 3, 2, 3, 3, 3, 2, 1, 2, 3, 6, 3, 2, 1, 1, 5, 4, 0, 5, 5, 4, 4, 2, 3, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 6, 1, 7, 3, 2, 1, 3, 4, 2, 3, 1, 4, 3, 4, 3, 1, 3, 4, 4, 4, 2, 2, 5]",26.721153846153847
